IdHogar;IdPersona;IdViaje;Edad;NivelEducativo;Sexo;Barrio;Estrato;CantidadHogares;TotalPersonas;RangoIngresos;TotalVehiculos;Municipio;Aplicacion;ModoPrincipal;Localidad;TipoVehiculo;DesplazamientoOrigen;Coordenadas_origen;DesplazamientoDestino;Cluster
11198;11198-1;11198-1-2;52;MED-COM;Sin Dato;FLORESTA SUR;2;1;6;$ 2.000.001 - $ 2.500.000;0;BOGOTA, D.C;;Auto;\N;No tiene vehículo;\N;;\N;cluster_0
11204;11204-1;11204-1-2;51;PRI-IN;Hombre;EL BRILLANTE;1;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;SITP Zonal;SUBA;Carro;SUBA;;USME;cluster_0
11204;11204-1;11204-1-1;51;PRI-IN;Hombre;EL BRILLANTE;1;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;USME;Carro;USME;;SUBA;cluster_0
11334;11334-1;11334-1-1;48;SEC-IN;Sin Dato;ALTOS DEL VIRREY;1;1;6;$4.900.001 - $ 6.800.000;0;BOGOTA, D.C;Uber ;SITP Zonal;SAN CRISTOBAL;No tiene vehículo;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SUBA;cluster_0
11334;11334-1;11334-1-2;48;SEC-IN;Sin Dato;ALTOS DEL VIRREY;1;1;6;$4.900.001 - $ 6.800.000;0;BOGOTA, D.C;Uber ;SITP Zonal;SUBA;No tiene vehículo;SUBA;;SAN CRISTOBAL;cluster_0
1140;1140-1;1140-1-1;41;PRI-COM;Hombre;BOSA CARBONEL;2;1;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;Bicicleta;BOSA;No tiene vehículo;BOSA;4°37?01?N 74°11?24?O;SUBA;cluster_0
11426;11426-1;11426-1-1;56;PRI-IN;Hombre;FLORIDA SEGUNDO SECTOR;2;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;Intermunicipal;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;\N;cluster_0
11426;11426-1;11426-1-2;56;PRI-IN;Hombre;FLORIDA SEGUNDO SECTOR;2;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;Intermunicipal;\N;No tiene vehículo;\N;;SOACHA;cluster_0
11434;11434-1;11434-1-3;59;MED-COM;Hombre;SAN MATEO;3;1;8;$ 3.500.001 - $ 4.900.000;1;SOACHA;Uber ;Transporte informal;UPR;Camioneta;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11434;11434-1;11434-1-1;59;MED-COM;Hombre;SAN MATEO;3;1;8;$ 3.500.001 - $ 4.900.000;1;SOACHA;Uber ;Transporte informal;UPR;Camioneta;SOACHA;4°34'45.7'' N 74°13'0.6'' O;CHAPINERO;cluster_0
11434;11434-1;11434-1-2;59;MED-COM;Hombre;SAN MATEO;3;1;8;$ 3.500.001 - $ 4.900.000;1;SOACHA;Uber ;Transporte informal;CHAPINERO;Camioneta;CHAPINERO;4°38?45?N 74°03?48?O;SOACHA;cluster_0
11485;11485-1;11485-1-1;66;PRI-IN;Hombre;SANTA LIBRADA TEJARES;2;3;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;TransMilenio;USME;No tiene vehículo;USME;;CHAPINERO;cluster_0
11485;11485-1;11485-1-2;66;PRI-IN;Hombre;SANTA LIBRADA TEJARES;2;3;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;TransMilenio;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;USME;cluster_0
1153;1153-1;1153-1-3;46;TEC-IN;Hombre;SANTA LUCIA;3;2;6;$ 2.000.001 - $ 2.500.000;2;BOGOTA, D.C;Uber ;A pie;ANTONIO NARINO;Carro y Moto;ANTONIO NARINO;4°35?30?N 74°06?23?O;RAFAEL URIBE URIBE;cluster_0
1153;1153-1;1153-1-2;46;TEC-IN;Hombre;SANTA LUCIA;3;2;6;$ 2.000.001 - $ 2.500.000;2;BOGOTA, D.C;Uber ;SITP Zonal;ANTONIO NARINO;Carro y Moto;ANTONIO NARINO;4°35?30?N 74°06?23?O;ANTONIO NARINO;cluster_0
1153;1153-1;1153-1-1;46;TEC-IN;Hombre;SANTA LUCIA;3;2;6;$ 2.000.001 - $ 2.500.000;2;BOGOTA, D.C;Uber ;SITP Zonal;RAFAEL URIBE URIBE;Carro y Moto;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;ANTONIO NARINO;cluster_0
11568;11568-1;11568-1-2;47;MED-COM;Mujer;DUCALES SECTOR 2;2;1;6;$828.117 - $ 1.500.000;0;SOACHA;Uber ;A pie;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11568;11568-1;11568-1-1;47;MED-COM;Mujer;DUCALES SECTOR 2;2;1;6;$828.117 - $ 1.500.000;0;SOACHA;Uber ;A pie;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
11628;11628-1;11628-1-4;53;PRI-IN;Mujer;MONTE BLANCO;2;1;8;$ 0 - $ 828.116;1;BOGOTA, D.C;Uber ;A pie;USME;Moto;USME;;USME;cluster_0
11628;11628-1;11628-1-3;53;PRI-IN;Mujer;MONTE BLANCO;2;1;8;$ 0 - $ 828.116;1;BOGOTA, D.C;Uber ;A pie;USME;Moto;USME;;USME;cluster_0
11628;11628-1;11628-1-1;53;PRI-IN;Mujer;MONTE BLANCO;2;1;8;$ 0 - $ 828.116;1;BOGOTA, D.C;Uber ;A pie;USME;Moto;USME;;USME;cluster_0
11628;11628-1;11628-1-2;53;PRI-IN;Mujer;MONTE BLANCO;2;1;8;$ 0 - $ 828.116;1;BOGOTA, D.C;Uber ;A pie;USME;Moto;USME;;USME;cluster_0
11665;11665-1;11665-1-2;31;SEC-IN;Hombre;SANTA LIBRADA LOS TEJARES;2;1;7;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;USME;cluster_0
11665;11665-1;11665-1-1;31;SEC-IN;Hombre;SANTA LIBRADA LOS TEJARES;2;1;7;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;USME;cluster_0
1174;1174-1;1174-1-2;58;MED-COM;Hombre;GUSTAVO RESTREPO;2;2;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;TransMilenio;\N;No tiene vehículo;\N;;RAFAEL URIBE URIBE;cluster_0
1174;1174-1;1174-1-1;58;MED-COM;Hombre;GUSTAVO RESTREPO;2;2;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;TransMilenio;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;\N;cluster_0
11741;11741-1;11741-1-1;33;Ninguno;Sin Dato;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;;A pie;\N;No tiene vehículo;\N;;\N;cluster_0
11741;11741-1;11741-1-2;33;Ninguno;Sin Dato;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;;A pie;\N;No tiene vehículo;\N;;\N;cluster_0
11744;11744-1;11744-1-4;66;PRI-IN;Hombre;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;Uber ;A pie;\N;No tiene vehículo;\N;;TENJO;cluster_0
11744;11744-1;11744-1-1;66;PRI-IN;Hombre;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;Uber ;A pie;UPR;No tiene vehículo;TENJO;;TENJO;cluster_0
11744;11744-1;11744-1-3;66;PRI-IN;Hombre;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;Uber ;A pie;UPR;No tiene vehículo;TENJO;;\N;cluster_0
11744;11744-1;11744-1-2;66;PRI-IN;Hombre;CENTRO;2;1;6;$ 0 - $ 828.116;0;TENJO;Uber ;A pie;UPR;No tiene vehículo;TENJO;;TENJO;cluster_0
11833;11833-1;11833-1-1;33;MED-COM;Hombre;PARQUE CAMPESTRE ET 8;0;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;TransMilenio;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;ENGATIVA;cluster_0
11833;11833-1;11833-1-2;33;MED-COM;Hombre;PARQUE CAMPESTRE ET 8;0;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;Transporte informal;ENGATIVA;No tiene vehículo;ENGATIVA;;SOACHA;cluster_0
11837;11837-1;11837-1-2;75;PRI-IN;Hombre;LLERAS;2;1;7;$ 0 - $ 828.116;0;EL ROSAL;Uber ;A pie;UPR;No tiene vehículo;EL ROSAL;;EL ROSAL;cluster_0
11837;11837-1;11837-1-4;75;PRI-IN;Hombre;LLERAS;2;1;7;$ 0 - $ 828.116;0;EL ROSAL;Uber ;A pie;UPR;No tiene vehículo;EL ROSAL;;EL ROSAL;cluster_0
11837;11837-1;11837-1-5;75;PRI-IN;Hombre;LLERAS;2;1;7;$ 0 - $ 828.116;0;EL ROSAL;Uber ;A pie;UPR;No tiene vehículo;EL ROSAL;;EL ROSAL;cluster_0
11837;11837-1;11837-1-3;75;PRI-IN;Hombre;LLERAS;2;1;7;$ 0 - $ 828.116;0;EL ROSAL;Uber ;A pie;UPR;No tiene vehículo;EL ROSAL;;EL ROSAL;cluster_0
11837;11837-1;11837-1-1;75;PRI-IN;Hombre;LLERAS;2;1;7;$ 0 - $ 828.116;0;EL ROSAL;Uber ;A pie;UPR;No tiene vehículo;EL ROSAL;;EL ROSAL;cluster_0
11837;11837-1;11837-1-6;75;PRI-IN;Hombre;LLERAS;2;1;7;$ 0 - $ 828.116;0;EL ROSAL;Uber ;A pie;UPR;No tiene vehículo;EL ROSAL;;EL ROSAL;cluster_0
11857;11857-1;11857-1-1;68;PRI-COM;Hombre;VILLA DEL ROSAL;2;1;7;$ 2.000.001 - $ 2.500.000;2;EL ROSAL;Uber ;Auto;UPR;Carro y Moto;EL ROSAL;;\N;cluster_0
11857;11857-1;11857-1-2;68;PRI-COM;Hombre;VILLA DEL ROSAL;2;1;7;$ 2.000.001 - $ 2.500.000;2;EL ROSAL;Uber ;Auto;\N;Carro y Moto;\N;;EL ROSAL;cluster_0
1209;1209-1;1209-1-1;54;SEC-IN;Hombre;QUIROGA;2;2;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;TransMilenio;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;ENGATIVA;cluster_0
1209;1209-1;1209-1-3;54;SEC-IN;Hombre;QUIROGA;2;2;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;TransMilenio;ENGATIVA;No tiene vehículo;ENGATIVA;;RAFAEL URIBE URIBE;cluster_0
1209;1209-1;1209-1-2;54;SEC-IN;Hombre;QUIROGA;2;2;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;ENGATIVA;No tiene vehículo;ENGATIVA;;ENGATIVA;cluster_0
12138;12138-1;12138-1-1;68;MED-COM;Hombre;CAPELLANIA;4;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;Auto;FONTIBON;Carro;FONTIBON;;TEUSAQUILLO;cluster_0
12138;12138-1;12138-1-2;68;MED-COM;Hombre;CAPELLANIA;4;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;Auto;TEUSAQUILLO;Carro;TEUSAQUILLO;;FONTIBON;cluster_0
12138;12138-1;12138-1-3;68;MED-COM;Hombre;CAPELLANIA;4;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;Bicicleta;FONTIBON;Carro;FONTIBON;;FONTIBON;cluster_0
12138;12138-1;12138-1-4;68;MED-COM;Hombre;CAPELLANIA;4;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;Bicicleta;FONTIBON;Carro;FONTIBON;;FONTIBON;cluster_0
12188;12188-1;12188-1-1;52;SEC-COM;Hombre;USME CENTRO;1;1;8;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;USME;No tiene vehículo;USME;;KENNEDY;cluster_0
12188;12188-1;12188-1-2;52;SEC-COM;Hombre;USME CENTRO;1;1;8;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;KENNEDY;No tiene vehículo;KENNEDY;;USME;cluster_0
12191;12191-1;12191-1-1;73;Ninguno;Hombre;CIUDADELA LA ESPERANZA;2;1;6;$ 2.000.001 - $ 2.500.000;0;BOGOTA, D.C;Uber ;Transporte informal;USME;No tiene vehículo;USME;;USME;cluster_0
12191;12191-1;12191-1-2;73;Ninguno;Hombre;CIUDADELA LA ESPERANZA;2;1;6;$ 2.000.001 - $ 2.500.000;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;USME;cluster_0
12204;12204-1;12204-1-3;61;MED-COM;Hombre;CONJUNTO RESIDENCIAL EL MANANTIAL;4;1;6;$ 3.500.001 - $ 4.900.000;0;BOGOTA, D.C;Uber ;A pie;FONTIBON;No tiene vehículo;FONTIBON;;FONTIBON;cluster_0
12204;12204-1;12204-1-1;61;MED-COM;Hombre;CONJUNTO RESIDENCIAL EL MANANTIAL;4;1;6;$ 3.500.001 - $ 4.900.000;0;BOGOTA, D.C;Uber ;A pie;FONTIBON;No tiene vehículo;FONTIBON;;FONTIBON;cluster_0
12204;12204-1;12204-1-2;61;MED-COM;Hombre;CONJUNTO RESIDENCIAL EL MANANTIAL;4;1;6;$ 3.500.001 - $ 4.900.000;0;BOGOTA, D.C;Uber ;A pie;FONTIBON;No tiene vehículo;FONTIBON;;FONTIBON;cluster_0
12204;12204-1;12204-1-4;61;MED-COM;Hombre;CONJUNTO RESIDENCIAL EL MANANTIAL;4;1;6;$ 3.500.001 - $ 4.900.000;0;BOGOTA, D.C;Uber ;Auto;FONTIBON;No tiene vehículo;FONTIBON;;FONTIBON;cluster_0
12277;12277-1;12277-1-1;61;PRI-COM;Hombre;CENTRO;2;1;8;$ 0 - $ 828.116;3;TENJO;Uber ;Bicicleta;UPR;No tiene vehículo;TENJO;;\N;cluster_0
12277;12277-1;12277-1-2;61;PRI-COM;Hombre;CENTRO;2;1;8;$ 0 - $ 828.116;3;TENJO;Uber ;Bicicleta;\N;No tiene vehículo;\N;;TENJO;cluster_0
12310;12310-1;12310-1-1;37;UNI-COM;Mujer;GRAN GRANADA;3;1;6;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;ENGATIVA;Camioneta;ENGATIVA;;SANTA FE;cluster_0
12310;12310-1;12310-1-2;37;UNI-COM;Mujer;GRAN GRANADA;3;1;6;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;SANTA FE;Camioneta;SANTA FE;;ENGATIVA;cluster_0
12402;12402-1;12402-1-4;39;MED-COM;Mujer;CERRO NORTE;1;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;SITP Provisional;USAQUEN;No tiene vehículo;USAQUEN;;USAQUEN;cluster_0
12402;12402-1;12402-1-1;39;MED-COM;Mujer;CERRO NORTE;1;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;USAQUEN;No tiene vehículo;USAQUEN;;\N;cluster_0
12402;12402-1;12402-1-3;39;MED-COM;Mujer;CERRO NORTE;1;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;SITP Zonal;USAQUEN;No tiene vehículo;USAQUEN;;USAQUEN;cluster_0
12402;12402-1;12402-1-2;39;MED-COM;Mujer;CERRO NORTE;1;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;\N;No tiene vehículo;\N;;USAQUEN;cluster_0
1245;1245-1;1245-1-2;60;MED-COM;Sin Dato;VILLA DEL RIO;3;1;6;$828.117 - $ 1.500.000;1;BOGOTA, D.C;;TransMilenio;\N;Carro;\N;;\N;cluster_0
1245;1245-1;1245-1-1;60;MED-COM;Sin Dato;VILLA DEL RIO;3;1;6;$828.117 - $ 1.500.000;1;BOGOTA, D.C;;TransMilenio;\N;Carro;\N;;\N;cluster_0
12480;12480-1;12480-1-2;71;MED-COM;Hombre;COLSEGUROS;3;1;6;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;A pie;ANTONIO NARINO;Moto;ANTONIO NARINO;4°35?30?N 74°06?23?O;LOS MARTIRES;cluster_0
12480;12480-1;12480-1-1;71;MED-COM;Hombre;COLSEGUROS;3;1;6;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;Transporte publico individual;LOS MARTIRES;Moto;LOS MARTIRES;;ANTONIO NARINO;cluster_0
12512;12512-1;12512-1-1;39;TEC-COM;Hombre;FRANSISCO JOSÃ‰ DE CALDAS;3;1;6;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Cabify ;Moto;KENNEDY;Carro y Moto;KENNEDY;;\N;cluster_0
12512;12512-1;12512-1-2;39;TEC-COM;Hombre;FRANSISCO JOSÃ‰ DE CALDAS;3;1;6;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Uber ;Moto;\N;Carro y Moto;\N;;KENNEDY;cluster_0
12527;12527-1;12527-1-1;63;MED-COM;Mujer;CENTRO;2;1;6;$4.900.001 - $ 6.800.000;0;TENJO;Uber ;A pie;UPR;No tiene vehículo;TENJO;;TENJO;cluster_0
12527;12527-1;12527-1-2;63;MED-COM;Mujer;CENTRO;2;1;6;$4.900.001 - $ 6.800.000;0;TENJO;Uber ;A pie;UPR;No tiene vehículo;TENJO;;TENJO;cluster_0
12551;12551-1;12551-1-2;65;UNI-COM;Hombre;CEDRITOS;4;1;6;Mas de $ 9.000.000;2;BOGOTA, D.C;Uber ;SITP Zonal;USAQUEN;Carro;USAQUEN;;USAQUEN;cluster_0
12551;12551-1;12551-1-1;65;UNI-COM;Hombre;CEDRITOS;4;1;6;Mas de $ 9.000.000;2;BOGOTA, D.C;Uber ;Moto;USAQUEN;Carro;USAQUEN;;USAQUEN;cluster_0
12585;12585-1;12585-1-2;43;SEC-IN;Hombre;LA REFORMA;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;CIUDAD BOLIVAR;cluster_0
12585;12585-1;12585-1-5;43;SEC-IN;Hombre;LA REFORMA;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Zonal;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;USME;cluster_0
12585;12585-1;12585-1-4;43;SEC-IN;Hombre;LA REFORMA;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Zonal;USME;No tiene vehículo;USME;;CHAPINERO;cluster_0
12585;12585-1;12585-1-1;43;SEC-IN;Hombre;LA REFORMA;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Zonal;SUBA;No tiene vehículo;SUBA;;USME;cluster_0
12585;12585-1;12585-1-3;43;SEC-IN;Hombre;LA REFORMA;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;USME;cluster_0
12596;12596-1;12596-1-2;31;SEC-COM;Hombre;SAN LUIS;1;1;8;No sabe - No responde;0;BOGOTA, D.C;Uber ;TransMilenio;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;CHAPINERO;cluster_0
12596;12596-1;12596-1-1;31;SEC-COM;Hombre;SAN LUIS;1;1;8;No sabe - No responde;0;BOGOTA, D.C;Uber ;TransMilenio;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;CHAPINERO;cluster_0
12597;12597-1;12597-1-1;58;PRI-IN;Mujer;ALTO DE LOS CABOS;1;1;8;No sabe - No responde;1;BOGOTA, D.C;Uber ;A pie;CHAPINERO;Moto;CHAPINERO;4°38?45?N 74°03?48?O;BARRIOS UNIDOS;cluster_0
12597;12597-1;12597-1-3;58;PRI-IN;Mujer;ALTO DE LOS CABOS;1;1;8;No sabe - No responde;1;BOGOTA, D.C;Uber ;SITP Zonal;CHAPINERO;Moto;CHAPINERO;4°38?45?N 74°03?48?O;CHAPINERO;cluster_0
12597;12597-1;12597-1-2;58;PRI-IN;Mujer;ALTO DE LOS CABOS;1;1;8;No sabe - No responde;1;BOGOTA, D.C;Uber ;TransMilenio;BARRIOS UNIDOS;Moto;BARRIOS UNIDOS;;CHAPINERO;cluster_0
12598;12598-1;12598-1-2;69;MED-IN;Mujer;QUINDIO II SECTOR;2;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;KENNEDY;No tiene vehículo;KENNEDY;;SAN CRISTOBAL;cluster_0
12598;12598-1;12598-1-1;69;MED-IN;Mujer;QUINDIO II SECTOR;2;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;No tiene vehículo;SAN CRISTOBAL;4°33?53?N 74°05?00?O;KENNEDY;cluster_0
12624;12624-1;12624-1-2;49;SEC-IN;Hombre;VIRREY;1;1;6;$ 2.500.001 - $ 3.500.000;2;BOGOTA, D.C;Uber ;TransMilenio;PUENTE ARANDA;Carro y Moto;PUENTE ARANDA;;USME;cluster_0
12624;12624-1;12624-1-1;49;SEC-IN;Hombre;VIRREY;1;1;6;$ 2.500.001 - $ 3.500.000;2;BOGOTA, D.C;Uber ;TransMilenio;USME;Carro y Moto;USME;;PUENTE ARANDA;cluster_0
12641;12641-1;12641-1-1;44;PRI-COM;Hombre;BOLONIA;1;1;8;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;USME;No tiene vehículo;USME;;RAFAEL URIBE URIBE;cluster_0
12641;12641-1;12641-1-2;44;PRI-COM;Hombre;BOLONIA;1;1;8;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;USME;cluster_0
1265;1265-1;1265-1-3;40;MED-COM;Hombre;BOHIOS;3;1;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;Auto;KENNEDY;No tiene vehículo;KENNEDY;;FONTIBON;cluster_0
1265;1265-1;1265-1-2;40;MED-COM;Hombre;BOHIOS;3;1;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;Otro;SANTA FE;No tiene vehículo;SANTA FE;;KENNEDY;cluster_0
1265;1265-1;1265-1-1;40;MED-COM;Hombre;BOHIOS;3;1;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;Otro;FONTIBON;No tiene vehículo;FONTIBON;;SANTA FE;cluster_0
12651;12651-1;12651-1-1;50;SEC-IN;Sin Dato;USME PUEBLO;2;1;6;$828.117 - $ 1.500.000;1;BOGOTA, D.C;;TransMilenio;\N;Moto;\N;;\N;cluster_0
12651;12651-1;12651-1-2;50;SEC-IN;Sin Dato;USME PUEBLO;2;1;6;$828.117 - $ 1.500.000;1;BOGOTA, D.C;;TransMilenio;\N;Moto;\N;;\N;cluster_0
1266;1266-1;1266-1-1;52;PRI-IN;Hombre;VILLA MARIA 2;2;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;TransMilenio;SUBA;No tiene vehículo;SUBA;;CHAPINERO;cluster_0
1266;1266-1;1266-1-2;52;PRI-IN;Hombre;VILLA MARIA 2;2;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;TransMilenio;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;SUBA;cluster_0
1267;1267-1;1267-1-1;55;MED-COM;Hombre;SAN CARLOS;2;6;6;$4.900.001 - $ 6.800.000;2;BOGOTA, D.C;Uber ;Transporte publico individual;TUNJUELITO;Carro y Moto;TUNJUELITO;;BARRIOS UNIDOS;cluster_0
12784;12784-1;12784-1-1;60;UNI-IN;Mujer;CIUDAD JARDIN SUR;3;1;6;$ 3.500.001 - $ 4.900.000;0;BOGOTA, D.C;Uber ;A pie;ANTONIO NARINO;No tiene vehículo;ANTONIO NARINO;4°35?30?N 74°06?23?O;ANTONIO NARINO;cluster_0
12784;12784-1;12784-1-2;60;UNI-IN;Mujer;CIUDAD JARDIN SUR;3;1;6;$ 3.500.001 - $ 4.900.000;0;BOGOTA, D.C;Uber ;A pie;ANTONIO NARINO;No tiene vehículo;ANTONIO NARINO;4°35?30?N 74°06?23?O;ANTONIO NARINO;cluster_0
12800;12800-1;12800-1-2;75;UNI-IN;Hombre;CIUDAD BERNA;3;1;8;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;TransMilenio;SUBA;No tiene vehículo;SUBA;;ANTONIO NARINO;cluster_0
12800;12800-1;12800-1-1;75;UNI-IN;Hombre;CIUDAD BERNA;3;1;8;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;TransMilenio;ANTONIO NARINO;No tiene vehículo;ANTONIO NARINO;4°35?30?N 74°06?23?O;SUBA;cluster_0
12819;12819-1;12819-1-1;39;PRI-IN;Mujer;LA PAZ;2;1;6;$ 0 - $ 828.116;0;FACATATIVA;Uber ;A pie;UPR;No tiene vehículo;FACATATIVA;;FACATATIVA;cluster_0
12819;12819-1;12819-1-2;39;PRI-IN;Mujer;LA PAZ;2;1;6;$ 0 - $ 828.116;0;FACATATIVA;Uber ;A pie;UPR;No tiene vehículo;FACATATIVA;;\N;cluster_0
12819;12819-1;12819-1-3;39;PRI-IN;Mujer;LA PAZ;2;1;6;$ 0 - $ 828.116;0;FACATATIVA;Uber ;A pie;\N;No tiene vehículo;\N;;FACATATIVA;cluster_0
12834;12834-1;12834-1-2;45;MED-COM;Mujer;PARQUES DEL TUNAL;2;1;6;$ 0 - $ 828.116;1;BOGOTA, D.C;Uber ;SITP Provisional;FONTIBON;Moto;FONTIBON;;CIUDAD BOLIVAR;cluster_0
12834;12834-1;12834-1-1;45;MED-COM;Mujer;PARQUES DEL TUNAL;2;1;6;$ 0 - $ 828.116;1;BOGOTA, D.C;Uber ;SITP Zonal;CIUDAD BOLIVAR;Moto;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;FONTIBON;cluster_0
12886;12886-1;12886-1-1;57;MED-COM;Mujer;ALTOS DEL VIRREY;1;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Carro;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
12886;12886-1;12886-1-8;57;MED-COM;Mujer;ALTOS DEL VIRREY;1;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;Alimentador;SAN CRISTOBAL;Carro;SAN CRISTOBAL;4°33?53?N 74°05?00?O;\N;cluster_0
12886;12886-1;12886-1-2;57;MED-COM;Mujer;ALTOS DEL VIRREY;1;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Carro;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
12886;12886-1;12886-1-3;57;MED-COM;Mujer;ALTOS DEL VIRREY;1;1;6;$ 2.000.001 - $ 2.500.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Carro;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
